id,title,is_paid,price,num_subscribers,avg_rating,num_reviews,num_lectures,Level,content_length_min,published_time,category,course_url
896742,Aprenda Modelagem 3D com o 123D Design,FALSE,0,334,4.25,26,27,Beginner Level,1,2016-07-07T21:15:34Z,Graphic Design,https://www.udemy.com/123d-design/
896858,The Complete WordPress Development & Customization Course,TRUE,100,1611,4,165,157,Advanced Level,12.5,2016-11-07T17:17:16Z,Web Development,https://www.udemy.com/the-complete-wordpress-development-customization-course/
897146,"Become a Full Stack Developer with Spring, AWS and Stripe",TRUE,75,1696,4.5,193,60,Intermediate Level,10,2016-07-08T15:47:58Z,Web Development,https://www.udemy.com/become-a-full-stack-developer-with-spring-aws-and-stripe/
897162,101 Awesome Rockabilly Guitar Licks,TRUE,40,407,4.2,64,33,Intermediate Level,2.5,2016-08-10T20:58:18Z,Musical Instruments,https://www.udemy.com/101-awesome-rockabilly-guitar-licks/
897238,Canva Graphics Design for Entrepreneurs - Design 11 Projects,TRUE,200,18303,3.75,202,54,Advanced Level,3.5,2016-07-23T00:41:07Z,Graphic Design,https://www.udemy.com/canva-graphic-design-course/
897314,HTTP Clients with Laravel: Use and Consume Services and APIs,TRUE,65,237,4.4066668,22,52,Intermediate Level,3.5,2016-07-18T19:09:21Z,Web Development,https://www.udemy.com/http-clients-with-laravel-use-and-consume-services-and-apis/
899240,illustrator CC 2015.3 - Curso básico de ferramentas,TRUE,20,13,4.5,6,12,Beginner Level,1,2016-07-08T15:23:08Z,Graphic Design,https://www.udemy.com/illustratorcc20153/
899492,How to create awesome website and e-commerce in 1 hour,TRUE,20,937,4.55,4,10,Advanced Level,1,2016-07-18T16:56:23Z,Web Development,https://www.udemy.com/how-to-create-awesome-websites-and-e-commerce-in-1-hour/
899534,Learn Redis from Scratch,TRUE,40,553,4.4,84,31,Intermediate Level,3,2016-07-13T16:39:02Z,Web Development,https://www.udemy.com/learn-redis-from-scratch/
899702,Advanced Oboe Studies - Become a Master Oboist!​,TRUE,50,47,4.5,0,82,Advanced Level,4,2016-07-28T02:46:15Z,Musical Instruments,https://www.udemy.com/advanced-oboe/
900434,VueJS V1 Introduction to VueJS JavaScript Framework,TRUE,200,3632,4.3,28,31,Beginner Level,2,2016-07-26T16:53:56Z,Web Development,https://www.udemy.com/vuejs-introduction-to-vuejs-javascript-framework/
900472,How To Earn Some Bitcoin Every Time You Use A Search Engine,TRUE,20,89,4.25,23,10,Advanced Level,1,2016-07-09T20:50:29Z,Business Finance,https://www.udemy.com/getting-paid-to-search-the-web/
900794,JavaScript Basics For Web Developers,TRUE,20,958,3.45,14,17,Beginner Level,1,2016-07-11T17:30:42Z,Web Development,https://www.udemy.com/javascript-basics-for-web-developers/
901082,"Digital Art in Adobe Illustrator CC: Angry Bird, Tom & Jerry",FALSE,0,3108,4.05,27,28,Beginner Level,2.5,2016-08-12T17:34:45Z,Graphic Design,https://www.udemy.com/adobe-illustrator-cc-course/
902150,Learn Global Macro Trading & Investing for Retail Investor,TRUE,75,178,4.5,16,27,Advanced Level,1.5,2016-07-15T18:23:38Z,Business Finance,https://www.udemy.com/gms-soros/
902300,Convert Image to Vector in Adobe illustrator,FALSE,0,3251,3.7,158,13,Intermediate Level,0.5166666666666666,2016-07-13T16:57:42Z,Graphic Design,https://www.udemy.com/convert-image-to-vector-in-adobe-illustrator/
902474,CAGED Pentatonic System for Guitar - Level 1,TRUE,45,1329,4.6,52,35,Advanced Level,1.5,2016-07-28T03:33:36Z,Musical Instruments,https://www.udemy.com/caged-system-guitar-level-1/
902476,CAGED Pentatonic System for Guitar - Level 3,TRUE,45,1224,4.05,17,32,Advanced Level,1.5,2016-09-28T03:04:52Z,Musical Instruments,https://www.udemy.com/caged-country-guitar/
902480,Pure Rock Guitar : Play Like the Gods of Rock!,TRUE,45,80,4.45,5,24,Advanced Level,4.5,2016-07-29T21:24:14Z,Musical Instruments,https://www.udemy.com/pure-rock-guitar-play-like-the-gods-of-rock/
902748,Introduction To Data Analytics Using Microsoft Power BI,TRUE,45,1764,4.55,33,16,Advanced Level,1.5,2016-07-13T17:36:30Z,Web Development,https://www.udemy.com/data-analytics-powerbi/
902888,Investment Portfolio Analysis with Python,TRUE,50,209,3.75,13,37,Advanced Level,7,2016-07-13T21:40:32Z,Business Finance,https://www.udemy.com/investment-portfolio-analysis-with-python/
903140,The Complete hapiJS Course - Go From Beginner To Advanced!,TRUE,195,1697,4.1,64,54,Advanced Level,6,2016-07-13T15:30:53Z,Web Development,https://www.udemy.com/hapijs-course/
903326,CPA 10 COMPLETO,TRUE,25,101,3.45,25,18,Advanced Level,5,2016-08-10T23:07:28Z,Business Finance,https://www.udemy.com/estacio-cpa-10-anbima/
903526,HTML Web Development Crash Course,TRUE,20,4848,4.35,33,17,Beginner Level,1.5,2016-08-02T21:33:39Z,Web Development,https://www.udemy.com/html-tutorials/
904076,"Learn Rails: Quickly Code, Style and Launch 4 Web Apps",TRUE,200,1849,4.05,21,83,Advanced Level,3,2016-08-23T20:46:39Z,Web Development,https://www.udemy.com/learn-rails/
904144,Design Your Own Fonts. Plus A Bunch Of Typography Secrets.,TRUE,40,67,4.3333335,8,25,Advanced Level,1,2016-07-14T17:03:19Z,Graphic Design,https://www.udemy.com/design-your-own-fonts/
904240,A Guide To Trade Binary Options Like An Expert,TRUE,55,4,4.3,0,21,Advanced Level,1,2016-07-18T21:48:10Z,Business Finance,https://www.udemy.com/a-guide-to-trade-binary-options-like-an-expert/
904462,The Complete Elixir and Phoenix Bootcamp,TRUE,50,5279,3.7,1375,123,Advanced Level,14.5,2016-10-27T22:44:29Z,Web Development,https://www.udemy.com/the-complete-elixir-and-phoenix-bootcamp-and-tutorial/
904818,Web Security: Common Vulnerabilities And Their Mitigation,TRUE,50,1547,4.5,30,56,Advanced Level,8,2016-07-14T16:24:08Z,Web Development,https://www.udemy.com/web-security-common-vulnerabilities-and-their-mitigation/
904890,React for visual learners,TRUE,20,659,3.9,64,26,Advanced Level,3.5,2016-07-18T21:41:36Z,Web Development,https://www.udemy.com/react-for-visual-learners/
905096,CSS Animations: Create Amazing Effects on Your Website,TRUE,50,300,3.9,31,38,Advanced Level,3,2016-08-11T19:06:15Z,Web Development,https://www.udemy.com/css-animations-create-amazing-effects-on-your-website/
905244,Adobe Illustrator For Everyone: Create Detailed Vector Image,TRUE,185,165,3.75,17,11,Advanced Level,1.5,2016-08-09T14:07:47Z,Graphic Design,https://www.udemy.com/how-to-create-your-own-steampunk-vehicle-part-1/
905850,The Complete front end web developer Bootcamp - 14 projects,TRUE,200,900,4.2,129,126,Advanced Level,18.5,2016-08-12T00:30:51Z,Web Development,https://www.udemy.com/complete-front-end-web-developer-bootcamp/
906700,Sass: From Beginner to Advanced,TRUE,40,8059,3.2,231,39,Advanced Level,2,2016-07-21T15:43:34Z,Web Development,https://www.udemy.com/sass-from-beginner-to-advanced/
906760,Corel Draw x7,TRUE,20,164,4.4424777,43,62,Advanced Level,12,2016-07-20T19:22:32Z,Graphic Design,https://www.udemy.com/coreldrawx7/
907386,How To Create A Wordpress Website 2016 | NEW Divi Theme 3.0!,TRUE,40,4144,3.55,383,43,Beginner Level,5.5,2016-10-13T22:12:07Z,Web Development,https://www.udemy.com/how-to-create-a-wordpress-website-2016-new-divi-theme-30/
907408,Morphing  with After Effect : Everything you need to know,TRUE,20,421,5,10,18,Advanced Level,1,2016-07-21T14:08:04Z,Graphic Design,https://www.udemy.com/adobe-after-effect-morph-anything/
907416,Tudo sobre Investimentos em Renda Fixa,TRUE,45,689,4.4946237,145,16,Advanced Level,2,2016-08-22T14:42:20Z,Business Finance,https://www.udemy.com/tudo-sobre-investimentos-em-renda-fixa/
907444,SAP FICO For Beginners - A Guide to SAP Financial Accounts,TRUE,100,1444,3.85,101,59,Beginner Level,5,2016-07-25T16:08:07Z,Business Finance,https://www.udemy.com/sap-fico-for-sap-beginners/
907716,International Tax  - Tax Beyond boundaries,TRUE,100,27,3.85,6,235,Advanced Level,19.5,2016-09-06T15:03:27Z,Business Finance,https://www.udemy.com/international-tax-course-intermediate-level/
907966,Guitar: Learn 10 CCR Guitar Chord Progressions,TRUE,50,2045,4.2,8,24,Beginner Level,2,2016-08-25T19:22:05Z,Musical Instruments,https://www.udemy.com/classic-ccr-style/
908324,Learn Basics Of Adobe Illustrator,TRUE,25,1401,3.8,30,12,Beginner Level,0.7,2016-09-12T19:15:36Z,Graphic Design,https://www.udemy.com/learn-basics-of-adobe-illustrator-under-30-minutes/
908664,Word Swag : Create Stunning Images with the Word Swag App,TRUE,100,2416,3.95,19,14,Advanced Level,1,2016-08-09T17:56:53Z,Graphic Design,https://www.udemy.com/word-swag/
908996,Parse Server: From Front End to Full Stack,TRUE,200,1130,3.3,162,66,Intermediate Level,6,2016-07-29T00:54:17Z,Web Development,https://www.udemy.com/parse-server/
909244,Docker for Developers - Newest Version 1.12 with Swarm Mode,TRUE,95,767,4.7,104,81,Beginner Level,5.5,2016-07-22T15:37:25Z,Web Development,https://www.udemy.com/docker-for-developers/
909486,Drawing Fun Caricatures! :) -The Best Method!,TRUE,25,41,4.6,11,6,Advanced Level,0.5833333333333334,2016-07-20T21:40:44Z,Graphic Design,https://www.udemy.com/caricature/
909836,Ultimate JavaScript Strings,FALSE,0,3142,4.4,117,20,Beginner Level,0.6166666666666667,2016-07-29T12:53:13Z,Web Development,https://www.udemy.com/js-strings/
909970,Paint atmospheric sunset with soft pastel!,TRUE,20,7,4.4,1,5,Intermediate Level,0.6166666666666667,2016-08-17T19:28:32Z,Graphic Design,https://www.udemy.com/catch-the-sunset/
910624,"Create free, fast and secure static website",TRUE,50,322,4.875,9,9,Beginner Level,0.5166666666666666,2016-07-21T15:30:23Z,Web Development,https://www.udemy.com/create-free-fast-and-secure-static-website/
910650,Forex Trading: Comprehensive & Concise Forex Trading Course,TRUE,160,2379,3.85,33,44,Advanced Level,3.5,2016-08-06T00:52:21Z,Business Finance,https://www.udemy.com/forex-trading-comprehensive-concise-forex-trading-course/
910838,The Complete Web Development Tutorial Using React and Redux,TRUE,40,796,4.6666665,43,29,Intermediate Level,4,2016-07-25T17:16:45Z,Web Development,https://www.udemy.com/the-complete-web-development-tutorial-using-react-and-redux/
911318,Master ECMAScript 2015 (ES6),FALSE,0,7438,4.25,441,37,Advanced Level,2.5,2016-11-28T22:10:27Z,Web Development,https://www.udemy.com/ecmascript2015/
911474,Complete Wordpress Theme Development Course,TRUE,150,1050,4.45,223,64,Advanced Level,6.5,2016-07-23T20:07:17Z,Web Development,https://www.udemy.com/complete-wordpress-theme-development-course/
911712,Wordpress Site Migration,TRUE,20,1894,4.65,40,35,Advanced Level,1.5,2016-07-28T02:38:31Z,Web Development,https://www.udemy.com/wordpress-site-migration-tutorial/
912254,"Oboe Solos: Learn to Perform Three Fun, Unique Pieces!",TRUE,50,41,4.298371,0,43,Advanced Level,2,2016-07-28T03:10:09Z,Musical Instruments,https://www.udemy.com/oboe-solos/
912946,Professional Rails Code Along,TRUE,40,1469,4.05,237,120,Intermediate Level,19,2016-08-04T03:48:09Z,Web Development,https://www.udemy.com/professional-ruby-on-rails-coding-course/
912996,The Bubble Course - Create Complete Web Apps without Coding,TRUE,30,3960,3.75,220,47,Beginner Level,4.5,2016-07-24T18:04:32Z,Web Development,https://www.udemy.com/bubble-course/
913194,Adobe Illustrator | Master in 3D,TRUE,25,445,4.3,4,14,Advanced Level,0.5333333333333333,2016-07-28T00:23:08Z,Graphic Design,https://www.udemy.com/adobe-illustrator-master-in-3d/
913768,Illustrator CC 2016 Power Workshops (Deutsch),TRUE,150,96,4.5619717,10,50,Intermediate Level,4.5,2016-07-25T17:16:46Z,Graphic Design,https://www.udemy.com/illustrator-cc-2016-power-workshops-deutsch/
913966,HTML : Beginner Guide to HTML writing,TRUE,20,783,4.568182,20,13,Beginner Level,0.6166666666666667,2016-07-28T18:50:58Z,Web Development,https://www.udemy.com/html-beginner-guide/
914164,Forex Basics: Learn how to read and analyze Forex charts,TRUE,195,11,4.45,0,45,Beginner Level,4.5,2016-09-22T16:40:03Z,Business Finance,https://www.udemy.com/forex-basics-c/
915206,MetaTrader4 Platform Training,FALSE,0,1819,4.15,45,15,Beginner Level,1.5,2016-09-21T19:16:59Z,Business Finance,https://www.udemy.com/metatrader4-platform-training/
915964,Learn to Reliably Invest In The Stock Market,TRUE,50,841,4,14,19,Advanced Level,0.6166666666666667,2016-07-29T15:06:31Z,Business Finance,https://www.udemy.com/become-a-stock-millionaire/
916902,The Complete E-Commerce Web Developer Course 5.0,TRUE,195,3209,4.714286,58,96,Advanced Level,12.5,2016-09-13T16:12:58Z,Web Development,https://www.udemy.com/e-commerce-web-developer-course/
917172,Forex - Trade Gartley with Precision - Complete Strategy,TRUE,20,50,4.2,1,23,Advanced Level,1.5,2016-07-29T16:49:37Z,Business Finance,https://www.udemy.com/forex-trade-gartley-with-precision-complete-strategy/
917176,Violin for Beginners,TRUE,50,4,4.5,0,18,Beginner Level,0.7333333333333333,2017-03-07T23:22:53Z,Musical Instruments,https://www.udemy.com/violin-for-beginners/
917432,The Professional Bass Masterclass,TRUE,200,1449,3.45,136,88,Advanced Level,7,2016-10-24T18:22:57Z,Musical Instruments,https://www.udemy.com/the-professional-bass-masterclass/
917724,Learn JavaScript for Web Development,TRUE,75,12893,3.35,220,95,Intermediate Level,8.5,2016-10-12T16:41:11Z,Web Development,https://www.udemy.com/javascript-learn-javascript-essentials-and-build-project/
918688,How I Make Consistent Returns Trading Options,TRUE,200,2310,2.9,162,26,Advanced Level,3.5,2016-10-05T17:42:52Z,Business Finance,https://www.udemy.com/how-i-make-15-per-month-trading-options/
918870,HTML CSS Learn to create a website from scratch,TRUE,50,4892,4.5084743,49,32,Beginner Level,2,2016-08-04T21:40:35Z,Web Development,https://www.udemy.com/html-css-learn-to-create-a-website-from-scratch/
919354,Learn Bootstrap 4 The Most Popular HTML5 CSS3 & JS Framework,TRUE,200,279,3.75,37,119,Advanced Level,10,2017-04-25T00:57:35Z,Web Development,https://www.udemy.com/learn-bootstrap-4-the-most-popular-html5-css3-js-framework/
919906,Trading Options For Consistent Returns: Options Basics,FALSE,0,4077,4.7,281,20,Beginner Level,1.5,2016-08-18T21:57:04Z,Business Finance,https://www.udemy.com/trading-options-for-income/
920194,CAGED Pentatonic System for Guitar - Level 2,TRUE,45,1220,4.4,13,26,Advanced Level,1.5,2016-08-26T16:15:07Z,Musical Instruments,https://www.udemy.com/caged-system-guitar-level-2/
920306,Web Site for Beginners - Learn Web Building like knitting,TRUE,20,9425,4.35,147,14,Beginner Level,1.5,2016-08-10T00:40:59Z,Web Development,https://www.udemy.com/web-design-for-grandmothers-with-html/
920424,Option Trading for Rookies: Basic Option Strategies,TRUE,95,810,4.4,27,61,Advanced Level,2.5,2016-08-25T18:10:44Z,Business Finance,https://www.udemy.com/basic-option-strategies-trading-vertical-options/
920544,React Redux React-Router: From Beginner to Paid Professional,TRUE,20,11536,4.25,876,60,Advanced Level,6.5,2016-08-25T22:22:25Z,Web Development,https://www.udemy.com/react-redux-react-router/
920604,Intro to Financial Modeling,TRUE,105,1077,4.5,110,55,Beginner Level,6,2016-08-19T20:12:24Z,Business Finance,https://www.udemy.com/intro-to-financial-modeling/
921474,The Complete DevOps Engineer Course 2.0 - Java & Kubernetes,TRUE,195,5335,4.5446224,105,117,Advanced Level,14,2016-08-06T20:53:04Z,Web Development,https://www.udemy.com/the-complete-devops-engineer-course-20-java-kubernetes/
921560,For Free - Deploy Quickly Spring Boot on Heroku With MySQL,TRUE,95,177,4.65,19,10,Advanced Level,1,2016-08-06T07:33:17Z,Web Development,https://www.udemy.com/learn-quickly-deploying-spring-boot-app-on-heroku-with-mysql/
922092,Photoshop para principiantes: ¡De cero a experto!,TRUE,120,410,4.05,15,62,Beginner Level,7.5,2016-08-22T19:07:23Z,Graphic Design,https://www.udemy.com/adobe-photoshop-curso-practico/
922464,Create Awesome Ebook Covers Using Microsoft Word,TRUE,45,447,4.2,6,23,Advanced Level,3.5,2016-08-05T19:07:42Z,Graphic Design,https://www.udemy.com/ebook-cover-creator/
922600,CSS Web Development Crash Course,TRUE,20,10008,4.4,53,26,Beginner Level,2.5,2016-12-01T17:33:48Z,Web Development,https://www.udemy.com/css-course/
922750,HTML : HTML Awesomeness,TRUE,25,988,4.05,23,27,Beginner Level,0.6333333333333333,2016-08-17T19:33:35Z,Web Development,https://www.udemy.com/html-awesomeness/
922828,Aprenda a tocar Pandeiro - Curso Iniciante - Samba/Choro,TRUE,90,85,4.3125,22,20,Beginner Level,2,2016-08-21T18:50:26Z,Musical Instruments,https://www.udemy.com/aprenda-a-tocar-pandeiro-curso-iniciante-sambachoro/
923146,CSS Specialist: Comprehensive CSS Training,TRUE,100,487,3.5,31,52,Beginner Level,6,2016-08-08T20:48:38Z,Web Development,https://www.udemy.com/css-specialist-comprehensive-css-training/
923184,Pin Bars: The Most Powerful Forex Trading Signal,TRUE,200,494,4.15,16,19,Advanced Level,1,2016-08-10T13:10:13Z,Business Finance,https://www.udemy.com/make-money-in-forex-using-pin-bars/
923616,Website Investing 101 - Buying & Selling Online Businesses,FALSE,0,6811,4.25,151,51,Advanced Level,2,2016-08-05T17:03:15Z,Business Finance,https://www.udemy.com/cash-flow-website-investing-buy-sell-online-businesses-digital-assets/
923902,Learn Photoshop for Design: 100% Practical Projects,TRUE,20,651,3.6,5,12,Advanced Level,0.6666666666666666,2016-08-08T17:51:02Z,Graphic Design,https://www.udemy.com/photoshop-for-design-learn-banner-design-in-photoshop/
924216,Django For Beginners,TRUE,175,534,4.35,16,51,Beginner Level,4,2016-08-23T18:49:41Z,Web Development,https://www.udemy.com/django-for-beginners/
924704,Ultimate Web Developer Course Build 10 Websites from Scratch,TRUE,200,9359,3.8,110,402,Beginner Level,32.5,2016-10-10T15:09:14Z,Web Development,https://www.udemy.com/ultimate-web-developer-course-build-10-websites-from-scratch/
925286,Play Piano To-day! - Beginner Piano Lessons For Busy People!,TRUE,100,476,4.3,16,91,Beginner Level,4,2016-11-01T23:35:16Z,Musical Instruments,https://www.udemy.com/piano-for-busy-people/
925854,No Bull Investing: Investing 101 For Financial Freedom,TRUE,100,1213,3.7,12,25,Beginner Level,6.5,2017-03-13T22:53:07Z,Business Finance,https://www.udemy.com/no-bull-investing-investing-101-for-financial-freedom/
926206,HTML5 and CSS3 : Landing Pages for Entrepreneurs 2016,TRUE,195,2354,3.35,16,45,Advanced Level,4,2016-08-12T15:50:50Z,Web Development,https://www.udemy.com/landing-pages-for-entrepreneurs/
927186,Learn Blender 3D  - The introduction course,TRUE,100,739,3.9,12,15,Beginner Level,1.5,2016-08-19T00:52:30Z,Graphic Design,https://www.udemy.com/learn-blender-3d-in-under-2-hours-the-intro-course/
927336,Graphicriver Autor – Verkaufe deine Designs online,TRUE,30,65,4.5,8,20,Advanced Level,1.5,2016-09-27T14:20:14Z,Graphic Design,https://www.udemy.com/graphicriver-autor-verkaufe-deine-designs-online/
927442,Learn the Foundations of Stocks and Options,TRUE,50,80,4.15,18,63,Beginner Level,7.5,2016-08-11T21:18:34Z,Business Finance,https://www.udemy.com/learn-how-to-trade-stocks-and-options/
928040,Learn Spring Framework Practically - Hands On Recipies,TRUE,145,522,4.1,50,48,Advanced Level,5.5,2016-08-11T05:58:08Z,Web Development,https://www.udemy.com/learn-spring-framework-practically-hands-on-recipies/
928858,Learn How To Build A Professional Web Site By Using Joomla,TRUE,70,7184,4.25,22,29,Advanced Level,4,2016-08-11T21:03:21Z,Web Development,https://www.udemy.com/learn-how-to-build-a-professional-web-site-by-using-joomla/
929016,HTML and HTML5 For Beginners 2016,TRUE,200,563,4.3,178,32,Advanced Level,3,2016-08-11T22:16:30Z,Web Development,https://www.udemy.com/html-and-html5-for-beginners-2016/
929130,Angular 4: From Theory to Practice & FREE E-Book,TRUE,200,4375,4.45,622,129,Intermediate Level,15.5,2016-11-15T21:35:06Z,Web Development,https://www.udemy.com/angular-2-from-theory-to-practice/
929146,Learn Stock Options: Options Made Simple 101,TRUE,35,93,4.05,13,49,Beginner Level,5,2016-08-17T04:53:31Z,Business Finance,https://www.udemy.com/learn-to-trade-stock-options-options-made-simple/
929260,Learn SASS: from beginner to expert,TRUE,20,1734,4.45,9,13,Beginner Level,1,2016-09-14T17:34:55Z,Web Development,https://www.udemy.com/learn-sass-from-beginner-to-expert/
929526,Learn to trade Candlestick Patterns,TRUE,20,155,4.75,23,22,Intermediate Level,1.5,2016-08-16T23:58:31Z,Business Finance,https://www.udemy.com/learn-to-trade-candlestick-patterns/
930416,How to design a business card on Photoshop (for beginners),FALSE,0,5086,4.142857,197,12,Beginner Level,1,2016-08-27T19:02:40Z,Graphic Design,https://www.udemy.com/businesscarddesignphotoshop/
931152,Instant Bodhran - part two; learning further drumming skills,TRUE,40,28,4.15,1,10,Beginner Level,1,2016-08-18T22:04:40Z,Musical Instruments,https://www.udemy.com/instant-bodhran-part-two-learning-further-drumming-skills/
931588,Learn to trade Chart Patterns,TRUE,20,75,4.2222223,8,23,Intermediate Level,2,2016-08-17T17:04:54Z,Business Finance,https://www.udemy.com/learn-to-trade-chart-patterns/
931626,Learn to Trade With Fibonacci Tools,TRUE,30,252,4.25,45,30,Intermediate Level,4,2016-08-17T20:24:38Z,Business Finance,https://www.udemy.com/learn-to-trade-with-fibonacci-tools/
932274,The Ultimate Fibonacci Trading Plan for Forex and Stocks,TRUE,200,399,4.6,15,15,Advanced Level,1,2016-08-19T19:12:04Z,Business Finance,https://www.udemy.com/fibonacci-trading-strategy/
932454,Contabilidad rápida y eficaz,TRUE,40,379,4.75,60,60,Advanced Level,2,2016-08-18T01:05:49Z,Business Finance,https://www.udemy.com/contabilidad11/
932804,Improvise On The Piano In 30 Minutes,TRUE,40,85,4.4666667,8,19,Beginner Level,1.5,2016-08-18T18:24:45Z,Musical Instruments,https://www.udemy.com/improvise-on-the-piano-in-30-minutes/
932842,Piano Lesson Variety,TRUE,40,59,4.4,1,28,Intermediate Level,4,2016-08-18T22:00:29Z,Musical Instruments,https://www.udemy.com/piano-lesson-variety/
933110,Develop a Professional OnePage WordPress site With No Coding,TRUE,20,1747,3.9,13,13,Beginner Level,1.5,2016-08-29T16:47:15Z,Web Development,https://www.udemy.com/develop-a-professional-onepage-wordpress-site-with-no-coding/
933260,jQuery Essentials: Learn the Fundamental of jQuery,TRUE,20,1004,4.5,43,40,Advanced Level,3.5,2016-08-19T00:45:41Z,Web Development,https://www.udemy.com/jquery-essentials/
933394,The Complete Guide to Forex Trading,TRUE,20,1329,4.65,12,33,Advanced Level,5,2017-02-05T16:14:41Z,Business Finance,https://www.udemy.com/the-complete-guide-to-forex-trading/
933666,How to play in a local Irish music session with confidence,TRUE,40,193,3.9,5,8,Advanced Level,1,2016-08-18T21:30:16Z,Musical Instruments,https://www.udemy.com/how-to-get-into-an-irish-music-session-with-confidence/
933812,Instant Harmonica - play Whiskey in the Jar + Molly Malone!,TRUE,40,21,0,3,27,Advanced Level,2,2016-09-20T15:32:31Z,Musical Instruments,https://www.udemy.com/instant-harmonica-play-whiskey-in-the-jar-molly-malone/
933814,Instant Harmonica - play Blowing in the Wind + Popeye theme!,TRUE,40,13,3.65,1,24,Advanced Level,1.5,2016-09-23T16:18:59Z,Musical Instruments,https://www.udemy.com/instant-harmonica-play-blowing-in-the-wind-popeye-theme/
933816,Instant Harmonica - play Yesterday + Scarborough Fair today!,TRUE,40,33,3.5,5,26,Advanced Level,2,2016-08-26T19:51:47Z,Musical Instruments,https://www.udemy.com/instant-harmonica-play-yesterday-scarborough-fair-today/
933818,Instant Harmonica - play the groovy Irish Washerwoman now!,TRUE,40,55,4.25,8,13,Beginner Level,1,2017-01-24T23:11:26Z,Musical Instruments,https://www.udemy.com/instant-harmonica-play-the-groovy-irish-washerwoman-now/
933888,Adobe Illustrator: How to Draw Squared Animals Icons,TRUE,180,2873,4.4,38,13,Beginner Level,0.5333333333333333,2017-01-10T15:38:21Z,Graphic Design,https://www.udemy.com/adobe-illustrator-how-to-draw-squared-animals-icons/
934570,Wordpress Backup & Restore,TRUE,95,478,4.3,37,18,Advanced Level,1.5,2016-09-15T17:20:21Z,Web Development,https://www.udemy.com/wordpress-backup-restore/
934574,Basics of Commerce A Complete Study,TRUE,150,2197,4.35,4,105,Advanced Level,5.5,2016-12-21T16:30:33Z,Business Finance,https://www.udemy.com/basics-of-commerce-a-complete-study/
934614,Beginners Guide to Stock Market Investing,FALSE,0,3283,4.5,109,42,Beginner Level,2.5,2016-09-15T18:30:57Z,Business Finance,https://www.udemy.com/beginners-guide-to-stock-market-investing/
934790,Adobe - Create a professional logo step-by-step (Farming),TRUE,20,214,4.5,0,15,Advanced Level,1,2016-08-18T23:51:44Z,Graphic Design,https://www.udemy.com/adobe-create-a-professional-logo-step-by-step-farming/
935014,Simplified Cross Browser Web Testing Using VirtualBox,TRUE,20,796,4.35,3,18,Beginner Level,1,2016-09-13T00:45:39Z,Web Development,https://www.udemy.com/cross-browser-web-testing-virtualbox/
935108,Adobe - Create a professional logo step-by-step (Beauty),TRUE,20,2420,4.2,27,21,Advanced Level,1.5,2016-08-27T23:43:41Z,Graphic Design,https://www.udemy.com/adobe-create-a-professional-logo-step-by-step-beauty/
935900,Pedais de efeito para Contrabaixo,TRUE,50,10,3.65,3,10,Advanced Level,2.5,2016-08-26T21:11:24Z,Musical Instruments,https://www.udemy.com/pedais-de-efeito-para-contrabaixo/
936182,Learn By Example: Angular JS,TRUE,50,1515,4.7,32,60,Advanced Level,7,2016-08-22T19:36:10Z,Web Development,https://www.udemy.com/learn-by-example-angular-js/
936298,Trade the News in Forex: EA Robot Included,TRUE,200,276,4.540404,11,11,Advanced Level,0.5666666666666667,2016-08-30T02:40:52Z,Business Finance,https://www.udemy.com/tradethenews/
936328,Learn to Trade Forex and Stocks: From Beginner to Advanced,TRUE,200,1645,4.2,25,42,Advanced Level,2,2016-09-07T20:33:30Z,Business Finance,https://www.udemy.com/tradeforex/
936504,The Complete HTML5 and CSS3 Course,TRUE,40,1548,3.9,30,126,Advanced Level,15,2016-08-23T16:44:47Z,Web Development,https://www.udemy.com/the-complete-html5-and-css3-course/
936884,Free Options 101 - Basic of Call and Put Options in 1 Hours,FALSE,0,2481,4.45,71,26,Advanced Level,1.5,2016-08-22T18:10:12Z,Business Finance,https://www.udemy.com/free-options-101-basic-of-call-and-put-options-in-1-hours/
937134,Javascript Intermediate level 3 - JSON,TRUE,100,1735,3.6666667,76,25,Advanced Level,2.5,2016-08-30T17:48:52Z,Web Development,https://www.udemy.com/javascript-intermediate-json-course/
937150,How to Invest in Startups - Expert Reveals Winning Secrets.,FALSE,0,1625,4.2635136,5,145,Advanced Level,8.5,2016-08-29T14:24:43Z,Business Finance,https://www.udemy.com/how-to-invest-in-startups/
937206,Learn PHP CodeIgniter Framework with AJAX and Bootstrap,TRUE,75,1634,4.285714,52,21,Advanced Level,2.5,2016-09-13T16:14:43Z,Web Development,https://www.udemy.com/learn-php-codeigniter-framework-with-ajax-and-bootstrap/
937586,"Ruby on Rails 5 - BDD, RSpec and Capybara",TRUE,200,1870,4.85,193,145,Advanced Level,14.5,2016-10-28T00:17:36Z,Web Development,https://www.udemy.com/ruby-rails-5-bdd-rspec-capybara/
938260,Piano For Singer/Songwriters 2: Pop/Rock Rhythm Immersion,TRUE,100,567,3.9,37,24,Advanced Level,1.5,2016-08-29T19:12:11Z,Musical Instruments,https://www.udemy.com/piano-singersongwriter-rhythm/
938560,The Complete Ethical Hacking Course 2.0: Python & Kali Linux,TRUE,195,7827,4.2777777,268,66,Advanced Level,11,2016-09-26T15:08:29Z,Web Development,https://www.udemy.com/penetration-testing-ethical-hacking-course-python-kali-linux/
